Gmt time,Ask,Bid,AskVolume,BidVolume
07.04.2023 07:15:46.376,13052.563,13049.149,0.0004,0.0004
07.04.2023 07:15:46.427,13052.631000000001,13049.179,0.0004,0.0004
07.04.2023 07:15:48.128,13052.593,13049.309,0.0004,0.0004
07.04.2023 07:15:48.178,13052.751000000002,13049.489,0.0004,0.0004
07.04.2023 07:15:51.299,13052.693000000001,13049.509,0.0004,0.0004
07.04.2023 07:15:51.350,13053.061000000002,13049.788999999999,0.0004,0.0004
07.04.2023 07:15:52.270,13052.781,13049.589,0.0004,0.0012
07.04.2023 07:15:52.321,13052.601,13049.329,0.0004,0.0004
07.04.2023 07:15:53.388,13052.501000000002,13049.089,0.0004,0.0012
07.04.2023 07:15:53.439,13052.481000000002,13049.298999999999,0.0004,0.0004
07.04.2023 07:15:55.659,13052.533000000001,13049.399,0.0004,0.0004
07.04.2023 07:15:55.710,13052.691,13049.219,0.0004,0.0004
07.04.2023 07:15:55.835,13052.663,13049.259,0.0004,0.0004
07.04.2023 07:15:55.885,13052.781,13049.239,0.0004,0.0004
07.04.2023 07:15:55.999,13052.411000000002,13049.267,0.0004,0.0004
07.04.2023 07:15:56.050,13052.631000000001,13049.128999999999,0.0004,0.0004
07.04.2023 07:15:57.709,13052.613000000001,13049.259,0.0004,0.0004
07.04.2023 07:15:57.759,13052.751000000002,13049.219,0.0004,0.0004
07.04.2023 07:15:59.140,13052.681,13049.287,0.0004,0.0004
07.04.2023 07:15:59.191,13052.621000000001,13049.139,0.0004,0.0004
07.04.2023 07:15:59.298,13052.311000000002,13049.137,0.0004,0.0004
07.04.2023 07:15:59.348,13052.501000000002,13049.099,0.0004,0.0004
07.04.2023 07:15:59.457,13052.523000000001,13049.499,0.0004,0.0004
07.04.2023 07:15:59.508,13052.751000000002,13049.249,0.0004,0.0004
07.04.2023 07:16:00.404,13052.811000000002,13049.788999999999,0.0004,0.0004
07.04.2023 07:16:07.411,13052.831000000002,13049.567,0.0004,0.0004
07.04.2023 07:16:07.462,13052.821000000002,13049.309,0.0004,0.0004
07.04.2023 07:16:07.570,13052.711000000001,13049.387,0.0004,0.0004
07.04.2023 07:16:07.620,13052.501000000002,13049.278999999999,0.0004,0.0004
07.04.2023 07:16:09.344,13052.601,13049.287,0.0004,0.0004
07.04.2023 07:16:09.395,13052.411000000002,13049.208999999999,0.0004,0.0004
07.04.2023 07:16:09.503,13052.593,13049.298999999999,0.0004,0.0004
07.04.2023 07:16:09.554,13052.761,13049.288999999999,0.0004,0.0004
07.04.2023 07:16:16.603,13052.743,13049.639,0.0004,0.0004
07.04.2023 07:16:16.653,13053.111,13049.708999999999,0.0004,0.0004
07.04.2023 07:16:16.763,13053.133000000002,13049.809,0.0004,0.0004
07.04.2023 07:16:16.814,13053.241000000002,13049.788999999999,0.0004,0.0004
07.04.2023 07:16:20.565,13053.101,13049.817,0.0004,0.0004
07.04.2023 07:16:20.615,13053.091,13049.659,0.0004,0.0004
07.04.2023 07:16:24.156,13053.071000000002,13049.667,0.0004,0.0004
07.04.2023 07:16:24.206,13053.041000000001,13049.569,0.0004,0.0004
07.04.2023 07:16:25.525,13052.993,13049.618999999999,0.0004,0.0004
07.04.2023 07:16:25.576,13053.171000000002,13049.608999999999,0.0004,0.0004
07.04.2023 07:16:25.943,13052.501000000002,13049.278999999999,0.0004,0.0012
07.04.2023 07:16:25.993,13052.751000000002,13049.278999999999,0.0004,0.0004
07.04.2023 07:16:28.844,13052.581000000002,13049.237,0.0004,0.0004
07.04.2023 07:16:28.895,13052.611,13049.159,0.0004,0.0004
07.04.2023 07:16:29.373,13052.633000000002,13049.309,0.0004,0.0004
07.04.2023 07:16:29.424,13052.701000000001,13049.319,0.0004,0.0004
07.04.2023 07:16:31.867,13052.743,13049.409,0.0004,0.0004
07.04.2023 07:16:31.918,13052.881000000001,13049.358999999999,0.0004,0.0004
07.04.2023 07:16:32.566,13053.061000000002,13049.608999999999,0.0004,0.0004
07.04.2023 07:16:33.306,13052.831000000002,13049.597,0.0004,0.0004
07.04.2023 07:16:33.357,13052.841,13049.329,0.0004,0.0004
07.04.2023 07:16:35.525,13052.803,13049.889,0.0004,0.0004
07.04.2023 07:16:35.576,13053.161000000002,13049.669,0.0004,0.0004
07.04.2023 07:16:36.351,13053.031,13049.627,0.0004,0.0004
07.04.2023 07:16:36.402,13053.011,13049.528999999999,0.0004,0.0004
07.04.2023 07:16:36.741,13052.611,13049.517,0.0004,0.0004
07.04.2023 07:16:36.792,13052.831000000002,13049.599,0.0004,0.0004
07.04.2023 07:16:40.720,13052.873000000001,13049.589,0.0004,0.0004
07.04.2023 07:16:40.770,13053.041000000001,13049.599,0.0004,0.0004
07.04.2023 07:16:40.880,13052.993,13049.639,0.0004,0.0004
07.04.2023 07:16:40.931,13053.101,13049.639,0.0004,0.0004
07.04.2023 07:16:42.123,13053.153,13049.809,0.0004,0.0004
07.04.2023 07:16:42.174,13053.241000000002,13049.788999999999,0.0004,0.0004
07.04.2023 07:16:43.091,13053.131000000001,13049.707,0.0004,0.0004
07.04.2023 07:16:43.141,13053.091,13049.639,0.0004,0.0004
07.04.2023 07:16:43.983,13053.173,13049.719,0.0004,0.0004
07.04.2023 07:16:44.033,13053.281,13049.788999999999,0.0004,0.0004
07.04.2023 07:16:47.232,13053.101,13049.807,0.0004,0.0004
07.04.2023 07:16:47.283,13053.091,13049.618999999999,0.0004,0.0004
07.04.2023 07:16:47.392,13053.081000000002,13049.687,0.0004,0.0004
07.04.2023 07:16:47.443,13053.061000000002,13049.608999999999,0.0004,0.0004
07.04.2023 07:16:52.328,13052.721000000001,13049.288999999999,0.0004,0.0012
07.04.2023 07:16:52.378,13052.511,13049.249,0.0004,0.0004
07.04.2023 07:16:53.866,13052.661000000002,13049.257,0.0004,0.0004
07.04.2023 07:16:53.917,13052.661000000002,13049.128999999999,0.0004,0.0004
07.04.2023 07:16:54.025,13052.511,13049.117,0.0004,0.0004
07.04.2023 07:16:54.075,13052.511,13049.059,0.0004,0.0004
07.04.2023 07:16:54.185,13052.533000000001,13049.188999999998,0.0004,0.0004
07.04.2023 07:16:54.236,13052.681,13049.198999999999,0.0004,0.0004
07.04.2023 07:16:55.478,13052.501000000002,13049.146999999999,0.0004,0.0004
07.04.2023 07:16:55.529,13052.491000000002,13049.089,0.0004,0.0004
07.04.2023 07:16:57.637,13052.553,13049.188999999998,0.0004,0.0004
07.04.2023 07:16:57.688,13052.591,13049.208999999999,0.0004,0.0004
07.04.2023 07:16:59.968,13052.653,13049.309,0.0004,0.0004
07.04.2023 07:17:00.019,13052.701000000001,13049.288999999999,0.0004,0.0004
07.04.2023 07:17:05.712,13052.671000000002,13049.207,0.0004,0.0004
07.04.2023 07:17:05.762,13052.651000000002,13049.159,0.0004,0.0004
07.04.2023 07:17:08.211,13052.581000000002,13049.167,0.0004,0.0004
07.04.2023 07:17:08.261,13052.561000000002,13049.019,0.0004,0.0004
07.04.2023 07:17:16.184,13052.503,13049.599,0.0004,0.0004
07.04.2023 07:17:16.235,13052.831000000002,13049.419,0.0004,0.0004
07.04.2023 07:17:17.214,13052.651000000002,13049.208999999999,0.0004,0.0012
07.04.2023 07:17:17.265,13052.621000000001,13049.118999999999,0.0004,0.0004
07.04.2023 07:17:22.268,13052.613000000001,13049.288999999999,0.0004,0.0004
07.04.2023 07:17:22.318,13052.681,13049.278999999999,0.0004,0.0004
07.04.2023 07:17:27.138,13052.713000000002,13049.358999999999,0.0004,0.0004
07.04.2023 07:17:27.189,13052.881000000001,13049.349,0.0004,0.0004
07.04.2023 07:17:27.298,13052.321000000002,13048.829,0.0004,0.0012
07.04.2023 07:17:27.348,13052.371000000001,13048.878999999999,0.0004,0.0004
07.04.2023 07:17:27.457,13052.201000000001,13048.887,0.0004,0.0004
07.04.2023 07:17:27.507,13052.191,13048.769,0.0004,0.0004
07.04.2023 07:17:27.840,13052.283000000001,13048.809,0.0004,0.0004
07.04.2023 07:17:27.891,13052.321000000002,13048.829,0.0004,0.0004
07.04.2023 07:17:32.921,13052.251000000002,13048.877,0.0004,0.0004
07.04.2023 07:17:32.971,13052.201000000001,13048.788999999999,0.0004,0.0004
07.04.2023 07:17:43.917,13052.263,13049.108999999999,0.0004,0.0004
07.04.2023 07:17:43.968,13052.571000000002,13049.099,0.0004,0.0004
07.04.2023 07:18:08.998,13052.513,13049.159,0.0004,0.0004
07.04.2023 07:18:09.049,13052.611,13049.159,0.0004,0.0004
07.04.2023 07:18:09.159,13052.403,13049.259,0.0004,0.0004
07.04.2023 07:18:09.209,13052.691,13049.269,0.0004,0.0004
07.04.2023 07:18:16.862,13052.743,13049.608999999999,0.0004,0.0004
07.04.2023 07:18:16.913,13053.031,13049.559,0.0004,0.0004
07.04.2023 07:18:17.024,13052.581000000002,13049.089,0.0004,0.0012
07.04.2023 07:18:17.074,13052.511,13049.079,0.0004,0.0004
07.04.2023 07:18:17.460,13052.201000000001,13048.729,0.0004,0.0012
07.04.2023 07:18:17.510,13052.001000000002,13048.999,0.0004,0.0004
07.04.2023 07:18:27.463,13052.111,13048.787,0.0004,0.0004
07.04.2023 07:18:27.513,13052.171000000002,13048.708999999999,0.0004,0.0004
07.04.2023 07:18:27.630,13052.113000000001,13048.999,0.0004,0.0004
07.04.2023 07:18:27.680,13052.191,13048.719,0.0004,0.0004
07.04.2023 07:18:30.646,13052.111,13048.737,0.0004,0.0004
07.04.2023 07:18:30.697,13052.161000000002,13048.628999999999,0.0004,0.0004
07.04.2023 07:18:34.563,13051.981000000002,13048.646999999999,0.0004,0.0004
07.04.2023 07:18:34.614,13052.001000000002,13048.579,0.0004,0.0004
07.04.2023 07:18:39.317,13051.803,13048.729,0.0004,0.0004
07.04.2023 07:18:39.367,13052.241000000002,13048.999,0.0004,0.0004
07.04.2023 07:18:43.637,13052.293000000001,13049.099,0.0004,0.0004
07.04.2023 07:18:43.688,13052.331000000002,13048.868999999999,0.0004,0.0004
07.04.2023 07:18:43.795,13052.303,13049.019,0.0004,0.0004
07.04.2023 07:18:43.846,13052.501000000002,13049.038999999999,0.0004,0.0004
07.04.2023 07:18:44.168,13052.553,13049.188999999998,0.0004,0.0004
07.04.2023 07:18:44.218,13052.641000000001,13049.399,0.0004,0.0004
07.04.2023 07:18:44.327,13052.663,13049.278999999999,0.0004,0.0004
07.04.2023 07:18:44.378,13052.771,13049.229,0.0004,0.0004
07.04.2023 07:18:47.759,13052.621000000001,13049.226999999999,0.0004,0.0004
07.04.2023 07:18:47.810,13052.581000000002,13049.118999999999,0.0004,0.0004
07.04.2023 07:18:47.919,13052.531,13049.146999999999,0.0004,0.0004
07.04.2023 07:18:47.969,13052.581000000002,13049.099,0.0004,0.0004
07.04.2023 07:18:50.382,13052.321000000002,13049.047,0.0004,0.0004
07.04.2023 07:18:50.433,13052.321000000002,13048.889,0.0004,0.0004
07.04.2023 07:18:50.759,13052.363000000001,13049.099,0.0004,0.0004
07.04.2023 07:18:50.809,13052.501000000002,13049.038999999999,0.0004,0.0004
07.04.2023 07:18:50.918,13052.191,13048.719,0.0004,0.0012
07.04.2023 07:18:50.968,13052.261,13048.778999999999,0.0004,0.0004
07.04.2023 07:18:52.873,13052.151000000002,13048.807,0.0004,0.0004
07.04.2023 07:18:52.924,13052.121000000001,13048.719,0.0004,0.0004
07.04.2023 07:18:53.027,13051.903,13048.999,0.0004,0.0004
07.04.2023 07:18:53.077,13052.221000000001,13048.819,0.0004,0.0004
07.04.2023 07:19:04.111,13052.061000000002,13048.717,0.0004,0.0004
07.04.2023 07:19:04.161,13052.071000000002,13048.559,0.0004,0.0004
07.04.2023 07:19:07.439,13052.033000000001,13048.778999999999,0.0004,0.0004
07.04.2023 07:19:07.489,13052.281,13048.729,0.0004,0.0004
07.04.2023 07:19:12.136,13052.171000000002,13048.777,0.0004,0.0004
07.04.2023 07:19:12.187,13052.181,13048.649,0.0004,0.0004
07.04.2023 07:19:12.296,13052.081000000002,13048.617,0.0004,0.0004
07.04.2023 07:19:12.347,13052.061000000002,13048.559,0.0004,0.0004
07.04.2023 07:19:12.655,13051.741000000002,13048.229,0.0004,0.0012
07.04.2023 07:19:12.706,13051.771,13048.288999999999,0.0004,0.0004
07.04.2023 07:19:21.072,13051.591,13048.257,0.0004,0.0004
07.04.2023 07:19:21.122,13051.671000000002,13048.198999999999,0.0004,0.0004
07.04.2023 07:19:21.230,13051.593,13048.298999999999,0.0004,0.0004
07.04.2023 07:19:21.281,13051.761,13048.239,0.0004,0.0004
07.04.2023 07:19:23.570,13051.551000000001,13048.099,0.0004,0.0012
07.04.2023 07:19:23.621,13051.531,13048.028999999999,0.0004,0.0004
07.04.2023 07:19:23.857,13051.503,13048.169,0.0004,0.0004
07.04.2023 07:19:23.908,13051.601,13048.198999999999,0.0004,0.0004
07.04.2023 07:19:24.017,13051.561000000002,13048.288999999999,0.0004,0.0012
07.04.2023 07:19:24.068,13051.531,13048.019,0.0004,0.0004
07.04.2023 07:19:24.823,13051.361,13048.077,0.0004,0.0004
07.04.2023 07:19:24.874,13051.321000000002,13047.829,0.0004,0.0004
07.04.2023 07:19:27.806,13051.383000000002,13048.099,0.0004,0.0004
07.04.2023 07:19:27.857,13051.561000000002,13048.019,0.0004,0.0004
07.04.2023 07:19:31.770,13051.361,13048.057,0.0004,0.0004
07.04.2023 07:19:31.821,13051.111,13047.919,0.0004,0.0004
07.04.2023 07:19:34.592,13051.353000000001,13048.108999999999,0.0004,0.0004
07.04.2023 07:19:34.642,13051.551000000001,13048.009,0.0004,0.0004
07.04.2023 07:19:44.264,13051.101,13048.077,0.0004,0.0004
07.04.2023 07:19:44.314,13051.341,13047.809,0.0004,0.0004
07.04.2023 07:19:47.942,13050.791000000001,13047.358999999999,0.0004,0.0012
07.04.2023 07:19:47.993,13050.611,13047.319,0.0004,0.0004
07.04.2023 07:19:48.395,13050.833,13047.569,0.0004,0.0004
07.04.2023 07:19:48.445,13051.051000000001,13047.618999999999,0.0004,0.0004
07.04.2023 07:19:50.216,13051.073,13047.989,0.0004,0.0004
07.04.2023 07:19:50.266,13051.241000000002,13047.769,0.0004,0.0004
07.04.2023 07:19:50.850,13050.981000000002,13047.767,0.0004,0.0004
07.04.2023 07:19:50.901,13051.021,13047.569,0.0004,0.0004
07.04.2023 07:19:56.080,13051.043000000001,13047.839,0.0004,0.0004
07.04.2023 07:19:56.131,13051.321000000002,13047.839,0.0004,0.0004
07.04.2023 07:19:56.422,13051.191,13047.837,0.0004,0.0004
07.04.2023 07:19:56.472,13051.001000000002,13047.729,0.0004,0.0004
07.04.2023 07:19:58.184,13051.253,13047.809,0.0004,0.0004
07.04.2023 07:19:58.235,13051.361,13047.819,0.0004,0.0004
07.04.2023 07:19:58.345,13051.303,13048.099,0.0004,0.0004
07.04.2023 07:19:58.396,13051.591,13048.038999999999,0.0004,0.0004
07.04.2023 07:19:58.505,13051.593,13048.159,0.0004,0.0004
07.04.2023 07:19:58.555,13051.601,13048.219,0.0004,0.0004
07.04.2023 07:20:03.992,13051.643,13048.809,0.0004,0.0004
07.04.2023 07:20:04.042,13052.201000000001,13048.749,0.0004,0.0004
07.04.2023 07:20:14.325,13052.081000000002,13048.717,0.0004,0.0004
07.04.2023 07:20:14.376,13052.091,13048.639,0.0004,0.0004
07.04.2023 07:20:14.486,13052.021,13048.697,0.0004,0.0004
07.04.2023 07:20:14.537,13052.061000000002,13048.569,0.0004,0.0004
07.04.2023 07:20:16.795,13052.063,13048.698999999999,0.0004,0.0004
