Date,Open,High,Low,Close,Volume
10/20/2020,138.8281,138.8906,138.6562,138.7031,1214490
10/19/2020,139.0312,139.0469,138.75,138.9219,1012481
10/16/2020,139.0938,139.2344,138.9688,139.0625,902395
10/15/2020,139.2031,139.4375,139.0625,139.125,1116025
10/14/2020,139.2031,139.25,139.1875,139.2188,766442
10/13/2020,138.9062,139.25,138.8906,139.2031,998553
10/12/2020,138.8281,138.9375,138.7969,138.9062,192355
10/09/2020,138.7969,138.8438,138.7656,138.8281,979004
10/08/2020,138.7031,138.9375,138.7031,138.9219,939136
10/07/2020,139.125,139.1406,138.6406,138.7188,1312019
10/06/2020,138.7656,139.1406,139,139.0469,1573953
10/05/2020,139.375,138.8438,138.75,138.9219,1296230
10/02/2020,139.5156,139.7812,139.3594,139.4375,1390571
10/01/2020,139.4688,139.6406,139.5156,139.5469,1480550
09/30/2020,139.7344,139.7969,139.3438,139.5312,1677346
09/29/2020,139.7031,139.8125,139.625,139.7812,749728
09/28/2020,139.6406,139.6875,139.5156,139.625,695931
09/25/2020,139.5469,139.7188,139.4688,139.6406,734906
09/24/2020,139.5156,139.6094,139.4688,139.5781,1008373
09/23/2020,139.5469,139.6719,139.3906,139.5,946449
09/22/2020,139.5781,139.625,139.4844,139.625,795859
09/21/2020,139.3906,139.7344,139.375,139.5625,970369
09/18/2020,139.4219,139.5625,139.3438,139.4062,688463
09/17/2020,139.375,139.75,139.3594,139.4062,990520
09/16/2020,139.4844,139.6875,139.3281,139.4531,836232
09/15/2020,139.5625,139.5938,139.4219,139.5,717889
09/14/2020,139.5938,139.7188,139.5,139.5781,719584
09/11/2020,139.4219,139.625,139.3125,139.5938,906331
09/10/2020,139.2969,139.5,139.1562,139.4375,1145152
09/09/2020,139.5,139.625,139.2188,139.2969,1171098
09/08/2020,139.0938,139.5156,139.0156,139.3906,1325247
09/04/2020,139.6562,139.5,139,139.0312,1372428
09/03/2020,139.5469,139.9062,139.4062,139.7812,1125353
09/02/2020,139.4375,139.6094,139.2812,139.5469,1068887
09/01/2020,139.2031,139.4531,139.0312,139.4375,1211778
08/31/2020,139.1406,139.3125,138.9375,139.25,1678340
08/28/2020,138.7812,139.2188,138.5781,139.0938,1310032
08/27/2020,139.3281,139.625,138.8906,138.9688,2375169
08/26/2020,139.2656,139.3438,139.0156,139.3281,2922707
08/25/2020,139.4688,139.4844,139.0156,139.3125,2953764
08/24/2020,139.6094,139.7188,139.4375,139.5156,1471826
08/21/2020,139.5,139.7344,139.4219,139.6562,944514
08/20/2020,139.3125,139.6562,139.3125,139.5625,950300
08/19/2020,139.4219,139.5625,139.2656,139.375,993648
08/18/2020,139.2969,139.5,139.25,139.3906,826595
08/17/2020,139.1562,139.4688,139.1094,139.3281,964536
08/14/2020,138.9062,139.2188,138.9062,139.125,1031100
08/13/2020,139.125,139.4375,138.8906,138.9688,1286964
08/12/2020,139.3594,139.5,139,139.1875,1435726
08/11/2020,139.875,139.9375,139.2188,139.25,1483000
08/10/2020,139.9375,140.1406,139.8281,139.875,663240
08/07/2020,140.1406,140.2812,139.9062,139.9531,864503
08/06/2020,140.0312,140.4062,140,140.1562,864982
08/05/2020,140.3906,140.4062,140,140.0781,999740
08/04/2020,140.0312,140.4062,139.9375,140.3281,746434
08/03/2020,140.1562,140.1719,139.875,139.9375,814675
07/31/2020,139.9688,140.1875,139.875,140.0781,1223992
07/30/2020,139.7812,140.0625,139.75,140.0156,701928
07/29/2020,139.7031,139.875,139.5781,139.75,743406
07/28/2020,139.4219,139.7344,139.25,139.7031,837920
07/27/2020,139.5625,139.75,139.4062,139.4688,722912
07/24/2020,139.625,139.7812,139.5312,139.5781,677360
07/23/2020,139.5312,139.7031,139.5156,139.625,638219
07/22/2020,139.5469,139.6719,139.4844,139.5625,628958
07/21/2020,139.4688,139.5938,139.3281,139.5156,590681
07/20/2020,139.3594,139.5625,139.3281,139.3906,519485
07/17/2020,139.4375,139.5625,139.3125,139.3594,547770
07/16/2020,139.3125,139.5625,139.2656,139.4844,612602
07/15/2020,139.2031,139.4375,139.1094,139.3438,769113
07/14/2020,139.3438,139.5156,139.2344,139.4219,875784
07/13/2020,139.1562,139.375,139.0156,139.3594,760721
07/10/2020,139.375,139.7031,139.1094,139.2188,987046
07/09/2020,139.0781,139.5312,139.0625,139.5,971570
07/08/2020,139.25,139.2812,139.0156,139.1875,902275
07/07/2020,139.0156,139.3281,138.9375,139.2031,769498
07/06/2020,139.0469,139.1719,138.7656,138.9844,716014
07/02/2020,138.9688,139.1875,138.7344,139.0938,875195
07/01/2020,139.1562,139.1719,138.7969,138.9531,1132836
06/30/2020,139.375,139.4375,139.0938,139.1719,1209140
06/29/2020,139.2344,139.4219,139.2188,139.3281,853975
06/26/2020,139.2344,139.2656,139.1406,139.2188,897263
06/25/2020,138.875,139.0625,138.7969,138.9062,1056889
06/24/2020,138.6719,138.9062,138.5312,138.875,974921
06/23/2020,138.6406,138.9062,138.5156,138.75,928780
06/22/2020,138.7812,138.9531,138.6406,138.7031,708245
06/19/2020,138.6719,138.875,138.4219,138.7812,818962
06/18/2020,138.5,138.875,138.5,138.8281,843721
06/17/2020,138.4375,138.6719,138.3594,138.5938,941216
06/16/2020,138.5625,138.6875,138.2188,138.4375,1493928
06/15/2020,138.8281,139.0938,138.5312,138.5625,1022321
06/12/2020,138.8906,138.9688,138.5625,138.7344,1086807
06/11/2020,138.625,139.0938,138.6094,139.0469,1399451
06/10/2020,137.75,138.6719,137.6875,138.4844,1352444
06/09/2020,137.3438,137.9062,137.3281,137.7188,1214435
06/08/2020,137.1094,137.4844,136.9375,137.2969,918947
06/05/2020,137.75,137.9531,136.6875,137.0938,2132607
06/04/2020,138.2812,138.375,137.6875,137.7969,1640587
06/03/2020,138.8438,138.875,138.1094,138.1875,1399503
06/02/2020,139,139.1094,138.7812,138.8594,788742
06/01/2020,139.125,139.2344,138.7812,139.0156,876127
05/29/2020,138.7656,139.1094,138.75,139.0625,1517698
05/28/2020,138.7812,138.9375,138.5781,138.6562,1224486
05/27/2020,138.9844,139.3125,138.6875,139.125,2494194
05/26/2020,139.2031,139.25,138.7969,138.9531,3525736
05/22/2020,139.0625,139.4219,139.0469,139.1562,1364129
05/21/2020,139.0156,139.2188,138.9844,139.0625,1397213
05/20/2020,139.0469,139.1562,138.7812,139.0781,1168778
05/19/2020,138.6719,139.0469,138.5781,138.8594,1236009
05/18/2020,139.3594,139.3906,138.5625,138.5938,1232596
05/15/2020,139.375,139.6562,139.25,139.3281,1015167
05/14/2020,139.2031,139.5156,139.1562,139.4219,1060940
05/13/2020,139.0781,139.3125,139.0312,139.2188,1186885
05/12/2020,138.7188,139.0938,138.5781,138.9531,1150631
05/11/2020,138.9375,139.0625,138.6094,138.625,951841
05/08/2020,139.1875,139.5,138.875,138.9531,1045001
05/07/2020,138.625,139.3438,138.5,139.2969,1294096
05/06/2020,138.7969,138.8125,138.2656,138.5469,1233135
05/05/2020,138.9219,138.9844,138.625,138.8594,924816
05/04/2020,138.9375,139,138.8906,138.9688,881016
05/01/2020,138.9688,139.2656,138.8438,138.875,835692
04/30/2020,138.9375,139.3594,138.7969,139.0625,1479956
04/29/2020,139,139.2812,138.8281,138.9688,1031723
04/28/2020,138.625,139.1094,138.5312,139.0156,950033
04/27/2020,139,139.0469,138.5781,138.6562,838774
04/24/2020,139.0938,139.2344,138.8906,139.1094,720790
04/23/2020,139.0312,139.1719,138.8594,139.0156,1063767
04/22/2020,139.4219,139.5312,138.8281,139.0469,905525
04/21/2020,139.2188,139.6875,139.0781,139.3906,1064217
04/20/2020,139.0156,139.2344,138.9219,139.1094,708580
04/17/2020,138.8438,139.4375,138.5312,138.8906,1287496
04/16/2020,139.1719,139.4062,138.9531,139.2344,1088442
04/15/2020,138.2188,139.2812,138.1875,139.1562,1218792
04/14/2020,137.9688,138.3906,137.8438,138.2188,1002172
04/13/2020,138.0781,138.3438,137.8906,138.0781,570463
04/09/2020,137.7656,138.3906,137.6562,138.25,1140329
04/08/2020,138.0625,138.2969,137.7031,137.8438,1087515
04/07/2020,138.4375,138.4688,137.5,137.9062,1388541
04/06/2020,138.9844,139.0312,138.3281,138.4062,918312
04/03/2020,139.0156,139.3438,138.8906,139.1406,889439
04/02/2020,139.2969,139.4531,138.7812,138.8906,1157123
04/01/2020,138.7969,139.4219,138.7812,138.9844,1302200
03/31/2020,138.4688,139.0469,138.3438,138.6875,1489815
03/30/2020,138.9219,139.3906,138.375,138.8281,1219173
03/27/2020,137.3906,138.75,137.3438,138.2656,1191882
03/26/2020,137.25,138.0156,137.2188,137.7344,1249289
03/25/2020,137.2344,137.6875,137.0312,137.3438,1255518
03/24/2020,138.0938,138.3125,136.9219,137.4531,1342305
03/23/2020,137.5625,138.5625,137.2031,138.2031,1736982
03/20/2020,134.9375,137.4531,134.6875,136.7344,1621703
03/19/2020,134.4688,135.9688,133.6562,135.2188,1976505
03/18/2020,135.3438,136.0156,134.0156,134.0781,2021493
03/17/2020,138.0781,138.125,135.0938,135.8906,1767627
03/16/2020,138.2656,138.9531,136.625,137.9688,1828344
03/13/2020,138.1094,138.5,135.7969,136.2812,2187664
03/12/2020,137.2344,139.2188,136.75,137.25,2496519
03/11/2020,137.3125,138.5938,137.0156,137.3906,2561313
03/10/2020,138.9531,139.4219,137.0625,137.625,2921658
03/09/2020,138.5,140.75,138.4688,139.4531,3002953
03/06/2020,136.625,138.375,136.4688,137.9219,3450212
03/05/2020,135.8281,136.7188,135.7188,136.5312,2342696
03/04/2020,135.9062,136.4219,135.4219,136,2601051
03/03/2020,134.4375,136.7188,134.2812,135.75,3710937
03/02/2020,135.125,135.3438,134.4375,135.1094,3203988
02/28/2020,134.6562,134.9219,134.2812,134.75,4521145
02/27/2020,133.25,133.8594,133.0781,133.3281,3175713
02/26/2020,132.9062,133.4062,132.7031,133.3281,4266125
02/25/2020,132.7344,133.3281,132.3438,133.125,5501709
02/24/2020,132.2031,132.8906,132.0938,132.6562,4147397
02/21/2020,131.5,132.1406,131.4375,131.8594,3287551
02/20/2020,131.5312,131.5469,131.3906,131.4375,2305357
02/19/2020,131.0781,131.1406,131.0312,131.0781,1580261
02/18/2020,131.0312,131.3906,130.8281,131.2031,1839251
02/14/2020,130.7344,131.125,130.7344,130.9844,1422889
02/13/2020,130.6562,131.1719,130.6406,130.7656,2109801
02/12/2020,130.8906,130.9375,130.6094,130.6875,1544861
02/11/2020,131.125,131.1875,130.875,131,1505874
02/10/2020,131.0938,131.3906,130.8906,131.3594,1620545
02/07/2020,130.5469,131.1406,130.5156,131.0781,2237244
02/06/2020,130.5469,130.6562,130.2188,130.5625,1764966
02/05/2020,130.5469,130.5781,130.4844,130.5469,2460152
02/04/2020,131.5469,131.6406,130.75,130.8906,2142525
02/03/2020,131.8594,131.9062,131.125,131.5781,2252624
01/31/2020,131.7656,131.7969,131.7188,131.6562,2547328
01/30/2020,131.0625,131.5312,131,131.3125,2585480
01/29/2020,130.5156,131.1562,130.4219,131.0156,1688038
01/28/2020,130.8125,131.1875,130.4531,130.6094,2204069
01/27/2020,130.5781,130.9688,130.5312,130.8906,2284681
01/24/2020,129.8125,130.375,129.5938,130.2812,2065600
01/23/2020,129.5469,130.0312,129.5469,129.7812,1778762
01/22/2020,129.5312,129.625,129.375,129.5469,1280407
01/21/2020,129.1406,129.6094,129.1094,129.5781,1587257
01/17/2020,129.1094,129.2188,128.9062,129.0469,1275971
01/16/2020,129.3594,129.4375,129.0781,129.1562,1286757
01/15/2020,129.1719,129.4375,129.125,129.3438,1255372
01/14/2020,128.9219,129.2344,128.7812,129.1406,1331224
01/13/2020,128.8906,128.9844,128.8906,128.9219,1002289
01/10/2020,128.8594,129.1719,128.7656,129.0781,1291640
01/09/2020,128.7656,128.9375,128.5469,128.8906,1498411
01/08/2020,129.25,130.1875,128.7344,128.7656,2882255
01/07/2020,129.2344,129.3906,129.1406,129.1562,1362302
01/06/2020,129.3125,129.375,129.2188,129.25,1561315
01/03/2020,128.6562,129.4375,128.625,129.3906,1718769
01/02/2020,128.2969,128.9219,128.1562,128.625,1189664
12/31/2019,128.6094,128.6094,128.25,128.4219,819300
12/30/2019,128.6094,128.6875,128.1562,128.5312,846223
12/27/2019,128.4062,128.6719,128.3906,128.6562,597734
12/26/2019,128.3594,128.4688,128.2031,128.375,368305
12/24/2019,128.1406,128.3906,128,128.3125,371921
12/23/2019,128.2188,128.3906,128.0469,128.0938,572644
12/20/2019,128.2031,128.2656,127.9688,128.25,716666
12/19/2019,128.2344,128.4062,127.9219,128.3125,1122230
12/18/2019,128.5312,128.6406,128.0625,128.1719,1127195
12/17/2019,128.4375,128.5781,128.4219,128.4531,823671
12/16/2019,128.8906,128.9375,128.4062,128.4219,1086657
12/13/2019,128.7188,129.0625,128.6875,129.0312,2616199
12/12/2019,129.25,129.4375,128.1562,128.3906,2482028
12/11/2019,128.8594,129.3438,128.8281,129.2812,1151759
12/10/2019,129.0469,129.2188,128.7969,128.9219,1355450
12/09/2019,128.8906,129.1719,128.8438,128.9688,1022213
12/06/2019,129,129.0156,128.8594,128.8906,1714937
12/05/2019,129.4844,129.625,129.0781,129.3125,1629254
12/04/2019,129.8906,130.1094,129.3906,129.4219,1989961
12/03/2019,129.0469,130.1406,128.8125,130.0312,2321099
12/02/2019,129,129.0781,128.9062,128.9062,2009461
11/29/2019,129.4062,129.625,129.2344,129.3594,1229502
11/27/2019,129.75,129.7656,129.3906,129.4844,1320439
11/26/2019,129.5469,129.7656,129.3594,129.6875,2575771
11/25/2019,129.4375,129.5938,129.25,129.5156,2831402
11/22/2019,129.4688,129.7031,129.3281,129.4531,2287124
11/21/2019,129.875,130.0625,129.3906,129.4844,2494709
11/20/2019,129.8281,129.8594,129.7031,129.7969,2059447
11/19/2019,129.2656,129.5,129.1562,129.4375,1184855
11/18/2019,129.1406,129.4531,128.9688,129.3281,1126509
11/15/2019,129.2656,129.3125,129.0156,129.1406,940757
11/14/2019,128.7344,129.4688,128.6875,129.3438,1592125
11/13/2019,128.3281,128.9219,128.3281,128.8906,1434583
11/12/2019,128.3906,128.5781,128.1406,128.5312,1310236
11/11/2019,128.25,128.5781,128.2188,128.4375,336814
11/08/2019,128.4219,128.6875,128.1094,128.2656,1694127
11/07/2019,129.2031,129.375,127.9844,128.3906,2525842
11/06/2019,129.0625,129.3906,129.0625,129.3281,1414207
11/05/2019,129.625,129.6562,128.8594,128.9219,1720259
11/04/2019,130.0312,130.0781,129.5312,129.5781,1038499
11/01/2019,130.2656,130.4844,129.8438,130.0156,1538019
10/31/2019,130.3281,130.3906,130.2969,130.2969,2099566
10/30/2019,129.2344,129.7188,129.1094,129.4844,1354593
10/29/2019,129.2344,129.2812,129.2031,129.2656,1042460
10/28/2019,129.5781,129.5781,129.0469,129.1562,1056221
10/25/2019,129.8594,129.9688,129.3594,129.5312,1171909
10/24/2019,129.8281,130.0625,129.6406,129.8438,1238158
10/23/2019,129.875,130.1406,129.7656,129.8594,829156
10/22/2019,129.7812,129.8594,129.7656,129.8125,981249
10/21/2019,129.625,129.6406,129.5312,129.625,852440
10/18/2019,129.9219,130.1719,129.7656,130.0312,834811
10/17/2019,130.0312,130.1875,129.5156,129.9062,1375205
10/16/2019,129.7969,130.2344,129.7656,129.9844,1417476
10/15/2019,130.2812,130.5469,129.7031,129.7656,1325740
10/14/2019,130.0625,130.5938,129.9375,130.2188,440509
10/11/2019,130.6406,130.8125,129.7188,129.875,1954934
10/10/2019,131.3594,131.75,130.5938,130.7031,1801812
10/09/2019,131.75,131.8125,131.25,131.2812,1141915
10/08/2019,131.4844,131.9531,131.2031,131.7031,1327456
10/07/2019,131.5312,131.5469,131.4062,131.5156,1048206
10/04/2019,131.7031,132.0312,131.4844,131.9062,1487653
10/03/2019,131.6094,131.8125,131.5156,131.75,1817743
10/02/2019,131.1094,131.1562,131.0312,131.1406,1727363
10/01/2019,130.375,130.9219,129.625,130.6562,2093768
09/30/2019,130.2188,130.3906,130.0312,130.3125,1169847
09/27/2019,130.2188,130.4062,129.9375,130.3906,1231321
09/26/2019,129.9219,130.3906,129.9062,130.2812,1475901
09/25/2019,130.5781,130.75,129.8906,129.9531,1684006
09/24/2019,129.9688,130.7812,129.9219,130.7188,1628060
09/23/2019,129.7656,130.4219,129.5781,130.0781,1439367
09/20/2019,129.5,129.9688,129.375,129.6875,1133259
09/19/2019,129.2969,129.7031,129.1094,129.5938,1318793
09/18/2019,129.375,129.8594,129.1875,129.3906,1517156
09/17/2019,129.0312,129.4062,128.9688,129.2812,1612754
09/16/2019,128.8438,129.2188,128.75,129.0625,1526337
09/13/2019,129.6094,129.6719,128.5,128.5781,2359759
09/12/2019,129.9062,130.4062,129.375,129.4375,2512363
09/11/2019,129.9531,130.0938,129.7656,129.9062,1507279
09/10/2019,130.0156,130.0312,129.8125,130.1562,1915224
09/09/2019,131.3125,131.3594,130.6406,130.8594,1271476
09/06/2019,131.3281,131.4844,130.8438,131.375,1692601
09/05/2019,131.2812,131.3438,131.25,131.2969,1862549
09/04/2019,132.1562,132.3438,131.875,132.2812,1250274
09/03/2019,131.8438,132.4062,132,132.125,2033103
08/30/2019,131.7656,131.8281,131.4062,131.7656,1572753
08/29/2019,131.9844,132.2031,131.4688,131.625,1418535
08/28/2019,131.25,131.5156,131.125,131.3594,2231084
08/27/2019,130.8594,131.2969,130.8438,131.1406,3263389
08/26/2019,131.3125,131.6094,130.75,130.7812,2718261
08/23/2019,130.25,131.1562,129.875,130.9531,3110345
08/22/2019,130.4688,130.7344,130.125,130.2969,1870226
08/21/2019,130.75,130.7969,130.3281,130.5312,1429574
08/20/2019,130.3594,130.9531,130.3594,130.7344,1219503
08/19/2019,130.8125,130.8125,130.2969,130.4375,1258327
08/16/2019,130.9062,131.0938,130.4062,130.9219,1491242
08/15/2019,130.4375,131.3438,130.3125,130.9531,2617449
08/14/2019,129.6719,130.6875,129.6562,130.5156,2040674
08/13/2019,130.2812,130.5312,129.5312,129.8281,2177933
08/12/2019,129.6719,130.4531,129.6094,130.375,1088787
08/09/2019,130,130.2656,129.5469,129.6875,1525513
08/08/2019,129.7344,130.0156,129.375,129.9219,1982809
08/07/2019,130.0156,130.8594,129.7188,130.1562,2803747
08/06/2019,130.1562,130.3281,129.4688,129.7656,2200449
08/05/2019,128.9062,130,128.8438,129.8438,2482131
08/02/2019,128.5625,129.1406,128.4531,128.8594,2262282
08/01/2019,127.5,128.8125,127.1406,128.6875,2986078
07/31/2019,127.3594,127.7031,127.0156,127.4219,2334795
07/30/2019,127.3594,127.5469,127.2344,127.3438,1100579
07/29/2019,127.3125,127.5,127.2812,127.4531,793543
07/26/2019,127.2344,127.375,127.0312,127.2188,952437
07/25/2019,127.5312,127.8438,127.0781,127.2812,1884570
07/24/2019,127.2812,127.6719,127.2656,127.5156,1082253
07/23/2019,127.5625,127.6094,127.2812,127.3594,1006059
07/22/2019,127.4844,127.6875,127.3438,127.5938,789520
07/19/2019,127.7812,127.8594,127.375,127.5312,1209067
07/18/2019,127.4531,127.8125,127.2344,127.6406,1646461
07/17/2019,127.0312,127.5312,126.9688,127.3594,1033963
07/16/2019,127.2031,127.25,126.7188,126.9219,1259760
07/15/2019,127,127.2188,126.8438,127.1719,866307
07/12/2019,126.8594,127.1406,126.7812,127.1094,1107965
07/11/2019,127.4375,127.6406,126.75,126.9844,1692470
07/10/2019,127.2344,127.5781,126.8594,127.4375,1831485
07/09/2019,127.3906,127.5,127.1562,127.2969,1170524
07/08/2019,127.4688,127.7344,127.3281,127.5,1141586
07/05/2019,128.2969,128.4062,127.2656,127.4688,1926122
07/03/2019,128.25,128.2812,128.2031,128.25,10725
07/02/2019,127.75,128.1719,127.7188,128.1406,1110263
07/01/2019,127.6094,127.9688,127.5312,127.6875,1401147
06/28/2019,127.8594,128,127.6875,127.9688,1244715
06/27/2019,127.625,127.9531,127.375,127.9375,1306877
06/26/2019,128.1719,128.1875,127.5625,127.5938,1313836
06/25/2019,127.9688,128.25,127.8906,128.125,1573738
06/24/2019,127.6406,127.9844,127.5312,127.9375,906683
06/21/2019,127.7969,128.0156,127.4375,127.5156,1518917
06/20/2019,127.875,128.2656,127.6719,128.0625,2131809
06/19/2019,127.5156,127.9219,127.1562,127.8594,1857581
06/18/2019,127.25,127.9062,127.2031,127.5,1991620
06/17/2019,127.3906,127.4062,127.0938,127.3281,939429
06/14/2019,127.3125,127.6562,127.1562,127.2969,1381350
06/13/2019,127.0312,127.4375,126.9844,127.3594,1213701
06/12/2019,126.75,127.0938,126.75,126.9844,1396350
06/11/2019,126.7031,126.8125,126.4844,126.7969,1218963
06/10/2019,126.7812,127.0312,126.6875,126.75,1222002
06/07/2019,126.9688,127.6094,126.875,127.2188,1738575
06/06/2019,126.9375,127.2344,126.8281,126.9375,1625768
06/05/2019,126.8125,127.4375,126.75,126.9844,2240940
06/04/2019,127.3594,127.4375,126.6875,126.9531,1893915
06/03/2019,126.7188,127.4688,126.7188,127.2812,2612980
05/31/2019,126.0938,126.875,126.0625,126.75,3004966
05/30/2019,125.6875,126.1406,125.5,126.0156,1599205
05/29/2019,125.4062,125.8438,125.3438,125.625,3113055
05/28/2019,125.0625,125.4531,124.9062,125.3906,4206876
05/24/2019,125.0156,125.1094,124.9062,124.8906,328248
05/23/2019,124.5,125.2188,124.4688,125.2031,3059969
05/22/2019,124.1406,124.5156,124.0938,124.4375,1440120
05/21/2019,124.2812,124.3594,124.0312,124.1406,1206708
05/20/2019,124.5,124.5938,124.25,124.2812,1224508
05/17/2019,124.5156,124.7812,124.3594,124.4844,1284879
05/16/2019,124.6875,124.8438,124.3125,124.4219,1330054
05/15/2019,124.3906,124.8438,124.3125,124.6719,1788484
05/14/2019,124.4062,124.5312,124.25,124.3281,1243678
05/13/2019,124.0938,124.5625,124,124.4219,1763309
05/10/2019,124.0625,124.2188,123.8281,123.9844,2008818
05/09/2019,123.7344,124.2656,123.7344,123.9844,2026109
05/08/2019,123.9219,124.1875,123.6562,123.75,1943637
05/07/2019,123.9375,124.0312,123.6094,124.0156,1728979
05/06/2019,123.5625,124.1094,123.5625,123.625,1373314
05/03/2019,123.25,123.4688,122.9375,123.3438,1414188
05/02/2019,123.6094,123.6562,123.1562,123.1719,1507510
05/01/2019,123.6875,124.125,123.4688,123.5781,1843986
04/30/2019,123.5156,123.7188,123.3125,123.6719,1823769
04/29/2019,123.6719,123.7031,123.3906,123.4375,883963
04/26/2019,123.3906,123.75,123.2812,123.6719,1435073
04/25/2019,123.5156,123.5625,123.3281,123.3906,1076737
04/24/2019,123.1406,123.5781,123.1094,123.5312,1253989
04/23/2019,122.9531,123.2031,122.9062,123.125,915189
04/22/2019,123.125,123.1719,122.9219,122.9375,576339
04/18/2019,122.8594,123.2344,122.8438,123.1406,1392230
04/17/2019,122.8438,122.9375,122.6406,122.8594,1453007
04/16/2019,123.1562,123.2031,122.7969,122.8281,1268650
04/15/2019,123.0469,123.2031,122.9688,123.1562,977356
04/12/2019,123.6094,123.6719,123.0312,123.0938,1543324
04/11/2019,123.8438,123.8594,123.5156,123.5625,1101037
04/10/2019,123.5938,123.9219,123.5312,123.7969,1295398
04/09/2019,123.4531,123.75,123.4062,123.6406,1196818
04/08/2019,123.625,123.7031,123.4219,123.4531,841357
04/05/2019,123.5156,123.6875,123.2656,123.5938,1359859
04/04/2019,123.4375,123.7031,123.4219,123.5469,1135059
04/03/2019,123.8125,123.8438,123.4062,123.5,1479243
04/02/2019,123.625,123.8594,123.6094,123.7656,1290131
04/01/2019,124.1562,124.1719,123.5156,123.6094,1644240
03/29/2019,124.4062,124.4531,124.0781,124.2188,1794013
03/28/2019,124.7031,124.9531,124.3281,124.5,1650487
03/27/2019,124.3125,124.9688,124.2656,124.6875,2004162
03/26/2019,124.4844,124.5156,124.0625,124.4062,1842370
03/25/2019,124.0625,124.6719,123.875,124.3281,2016631
03/22/2019,123.3594,124.2656,123.3281,124.0312,2361233
03/21/2019,123.4375,123.6875,123.2812,123.3594,1450411
03/20/2019,122.75,123.5312,122.7188,123.4062,1429339
03/19/2019,122.8438,122.9531,122.625,122.7656,1102772
03/18/2019,122.9531,123.0312,122.8125,122.8438,901288
03/15/2019,122.7031,123.1094,122.6406,122.9688,1301194
03/14/2019,122.7031,122.8438,122.5781,122.7031,1230755
03/13/2019,122.875,122.9062,122.6875,122.8594,1042259
03/12/2019,122.6094,122.9688,122.375,122.875,1655047
03/11/2019,122.6875,122.7812,122.5312,122.6406,965764
03/08/2019,122.5938,122.9531,122.5312,122.7656,1785665
03/07/2019,122.1406,122.6719,122.125,122.6562,1651805
03/06/2019,121.9062,122.25,121.875,122.1562,1505028
03/05/2019,121.875,121.9219,121.625,121.875,1203173
03/04/2019,121.5312,121.9219,121.4844,121.8594,1307978
03/01/2019,121.9844,122,121.5469,121.6406,1794803
02/28/2019,122.2812,122.4688,121.8438,122,2385964
02/27/2019,122.6406,122.7031,122.1719,122.2188,1762071
02/26/2019,122.0938,122.3594,122.0625,122.3281,3102097
02/25/2019,122.0469,122.125,121.9219,122.0312,3087355
02/22/2019,121.8438,122.2812,121.8438,122.1406,1790891
02/21/2019,122.2188,122.25,121.7969,121.9062,2482171
02/20/2019,122.2969,122.375,122.1406,122.1562,1319304
02/19/2019,122,122.3125,121.9375,122.2188,1233947
02/15/2019,122.0469,122.0625,121.9375,122.0469,108381
02/14/2019,121.7812,122.2969,121.7031,122.1719,1634980
02/13/2019,121.9375,121.9844,121.6562,121.75,1248735
02/12/2019,122.1875,122.2031,121.8906,121.9531,1043213
02/11/2019,122.3281,122.4062,122.0625,122.125,924552
02/08/2019,122.2031,122.4688,122.1875,122.375,1059363
02/07/2019,121.9219,122.2969,121.9062,122.2812,1459669
02/06/2019,121.875,122.1094,121.8125,121.8906,1040639
02/05/2019,121.7188,121.9688,121.5938,121.875,965353
02/04/2019,121.9844,122,121.625,121.7188,950278
02/01/2019,122.4531,122.5312,121.875,121.9375,1681553
01/31/2019,122.1094,122.5938,122.0625,122.4688,1796926
01/30/2019,121.75,122.1406,121.5,122,1610375
01/29/2019,121.4688,121.8125,121.4531,121.7812,1124859
01/28/2019,121.3438,121.6094,121.2656,121.5,1247834
01/25/2019,121.7031,121.7812,121.3125,121.4062,1239457
01/24/2019,121.4844,121.8438,121.4062,121.75,1314667
01/23/2019,121.4844,121.5469,121.2188,121.3906,1302451
01/22/2019,121.2656,121.625,121.1562,121.5781,1655933
01/18/2019,121.1719,121.2969,121.1562,121.1719,56101
01/17/2019,121.7656,121.9688,121.3906,121.5156,1386726
01/16/2019,121.8438,121.9375,121.6094,121.7188,1099869
01/15/2019,121.9375,122.1875,121.7812,121.9062,1452313
01/14/2019,121.9219,122.2812,121.875,121.9062,983057
01/11/2019,121.625,122.1094,121.6094,121.9531,1137037
01/10/2019,121.7969,122.1094,121.5781,121.7188,1334146
01/09/2019,121.6562,121.8594,121.5,121.7188,1348408
01/08/2019,121.9531,122.0469,121.6094,121.75,1080206
01/07/2019,122.1875,122.4688,121.9062,122.0469,1265645
01/04/2019,123.1562,123.2344,122.125,122.2969,2017334
01/03/2019,122.5938,123.25,122.2188,123.1562,2516429
01/02/2019,121.8125,122.5156,121.8125,122.1875,1431732
12/31/2018,121.6719,122.125,121.5625,122.0156,756611
12/28/2018,121.3906,121.8125,121.2812,121.625,1212224
12/27/2018,120.9688,121.5938,120.9531,121.5312,1386010
12/26/2018,121.5312,121.6406,120.875,121.0312,836033
12/24/2018,121.0781,121.5625,121,121.4062,488634
12/21/2018,120.9375,121.1406,120.8906,121.0312,1317364
12/20/2018,121.2656,121.3281,120.8906,121.0625,2036348
12/19/2018,120.9375,121.4219,120.6875,121.1719,1892577
12/18/2018,120.6406,120.9375,120.6094,120.8594,1549334
